"id","tier","wins","losses","freshblood","rank"
5339,"BRONZE",6,19,0,1
5340,"BRONZE",4,3,0,1
5341,"BRONZE",3,3,0,1
5342,"BRONZE",8,4,0,1
5343,"BRONZE",8,9,0,1
5344,"BRONZE",4,2,0,1
5345,"BRONZE",5,5,0,1
5346,"BRONZE",5,11,0,1
5347,"BRONZE",9,15,0,1
5348,"BRONZE",6,4,0,1
5349,"BRONZE",2,4,0,1
5350,"BRONZE",7,9,0,1
5351,"BRONZE",6,7,0,1
5352,"BRONZE",3,2,0,1
5353,"BRONZE",4,2,0,1
5354,"BRONZE",3,4,0,1
5355,"BRONZE",32,49,0,1
5356,"BRONZE",6,4,0,1
5357,"BRONZE",11,13,0,1
5358,"BRONZE",10,2,0,1
5359,"BRONZE",4,7,0,1
5360,"BRONZE",5,7,0,1
5361,"BRONZE",2,3,0,1
5362,"BRONZE",7,14,0,1
5363,"BRONZE",2,3,1,1
5364,"BRONZE",5,7,1,1
5365,"BRONZE",2,3,1,1
5366,"BRONZE",6,7,0,1
5367,"BRONZE",8,10,0,1
5368,"BRONZE",8,10,0,1
5369,"BRONZE",5,4,0,1
5370,"BRONZE",8,15,0,1
5371,"BRONZE",4,8,1,1
5372,"BRONZE",7,12,0,1
5373,"BRONZE",5,5,0,1
5374,"BRONZE",4,10,0,1
5375,"BRONZE",7,7,0,1
5376,"BRONZE",4,5,0,1
5377,"BRONZE",9,9,0,1
5378,"BRONZE",3,2,1,1
5379,"BRONZE",2,3,0,1
5380,"BRONZE",3,5,0,1
5381,"BRONZE",4,6,0,1
5382,"BRONZE",3,2,0,1
5383,"BRONZE",3,2,1,1
5384,"BRONZE",7,10,0,1
5385,"BRONZE",5,0,0,1
5386,"BRONZE",2,3,0,1
5387,"BRONZE",3,3,0,1
5388,"BRONZE",13,18,0,1
5389,"BRONZE",5,2,0,1
5390,"BRONZE",3,5,0,1
5391,"BRONZE",11,10,0,1
5392,"BRONZE",5,7,0,1
5393,"BRONZE",19,24,0,1
5394,"BRONZE",3,4,0,1
5395,"BRONZE",5,10,0,1
5396,"BRONZE",3,4,0,1
5397,"BRONZE",7,11,0,1
5398,"BRONZE",4,3,0,1
5399,"BRONZE",10,21,0,1
5400,"BRONZE",4,4,0,1
5401,"BRONZE",2,5,0,1
5402,"BRONZE",5,2,0,1
5403,"BRONZE",5,8,0,1
5404,"BRONZE",6,5,0,1
5405,"BRONZE",5,5,0,1
5406,"BRONZE",10,9,0,1
5407,"BRONZE",5,7,1,1
5408,"BRONZE",7,8,0,1
5409,"BRONZE",8,12,0,1
5410,"BRONZE",7,7,0,1
5411,"BRONZE",5,1,0,1
5412,"BRONZE",4,3,0,1
5413,"BRONZE",5,4,0,1
5414,"BRONZE",2,3,0,1
5415,"BRONZE",4,4,0,1
5416,"BRONZE",4,2,0,1
5417,"BRONZE",5,0,1,1
5418,"BRONZE",4,9,0,1
5419,"BRONZE",19,29,0,1
5420,"BRONZE",3,2,0,1
5421,"BRONZE",20,27,0,1
5422,"BRONZE",17,17,0,1
5423,"BRONZE",10,17,0,1
5424,"BRONZE",9,14,0,1
5425,"BRONZE",3,4,0,1
5426,"BRONZE",5,6,0,1
5427,"BRONZE",4,2,0,1
5428,"BRONZE",6,7,0,1
5429,"BRONZE",4,2,0,1
5430,"BRONZE",13,14,0,1
5431,"BRONZE",10,14,0,1
5432,"BRONZE",3,5,0,1
5433,"BRONZE",7,10,0,1
5434,"BRONZE",5,4,0,1
5435,"BRONZE",3,3,0,1
5436,"BRONZE",4,4,0,1
5437,"BRONZE",5,9,0,1
5438,"BRONZE",5,5,0,1
5439,"BRONZE",3,8,0,1
5440,"BRONZE",2,4,0,1
5441,"BRONZE",8,8,0,1
5442,"BRONZE",6,7,0,1
5443,"BRONZE",12,13,0,1
5444,"BRONZE",8,6,0,1
5445,"BRONZE",6,7,0,1
5446,"BRONZE",6,7,0,1
5447,"BRONZE",4,7,0,1
5448,"BRONZE",6,9,0,1
5449,"BRONZE",12,23,0,1
5450,"BRONZE",3,5,0,1
5451,"BRONZE",8,7,0,1
5452,"BRONZE",6,6,0,1
5453,"BRONZE",3,3,0,1
5454,"BRONZE",8,3,0,1
5455,"BRONZE",2,3,0,1
5456,"BRONZE",10,24,0,1
5457,"BRONZE",3,2,0,1
5458,"BRONZE",5,10,0,1
5459,"BRONZE",3,2,0,1
5460,"BRONZE",21,23,0,1
5461,"BRONZE",7,9,0,1
5462,"BRONZE",7,6,0,1
5463,"BRONZE",4,5,0,1
5464,"BRONZE",2,3,0,1
5465,"BRONZE",5,5,0,1
5466,"BRONZE",5,10,0,1
5467,"BRONZE",5,2,0,1
5468,"BRONZE",5,2,0,1
5469,"BRONZE",3,5,0,1
5470,"BRONZE",3,4,0,1
5471,"BRONZE",7,11,0,1
5472,"BRONZE",5,8,0,1
5473,"BRONZE",4,4,0,1
5474,"BRONZE",6,9,0,1
5475,"BRONZE",5,9,0,1
5476,"BRONZE",2,3,0,1
5477,"BRONZE",2,3,0,1
5478,"BRONZE",3,2,1,1
5479,"BRONZE",3,2,0,1
5480,"BRONZE",8,7,0,1
5481,"BRONZE",10,19,0,1
5482,"BRONZE",4,3,0,1
5483,"BRONZE",4,8,0,1
5484,"BRONZE",7,1,0,1
5485,"BRONZE",8,9,0,1
5486,"BRONZE",4,5,0,1
5487,"BRONZE",6,6,0,1
5488,"BRONZE",8,9,0,1
5489,"BRONZE",4,3,0,1
5490,"BRONZE",5,1,0,1
5491,"BRONZE",4,1,0,1
5492,"BRONZE",5,3,0,1
5493,"BRONZE",3,2,0,1
5494,"BRONZE",3,4,0,1
5495,"BRONZE",6,4,0,1
5496,"BRONZE",7,6,0,1
5497,"BRONZE",3,4,0,1
5498,"BRONZE",6,2,0,1
5499,"BRONZE",3,6,0,1
5500,"BRONZE",3,3,0,1
5501,"BRONZE",6,6,0,1
5502,"BRONZE",4,4,0,1
5503,"BRONZE",4,2,0,1
5504,"BRONZE",14,26,0,1
5505,"BRONZE",3,5,0,1
5506,"BRONZE",4,5,0,1
5507,"BRONZE",7,9,0,1
5508,"BRONZE",6,2,0,1
5509,"BRONZE",3,3,1,1
5510,"BRONZE",4,8,0,1
5511,"BRONZE",5,4,0,1
5512,"BRONZE",3,2,0,1
5513,"BRONZE",6,11,0,1
5514,"BRONZE",4,7,0,1
5515,"BRONZE",4,2,0,1
5516,"BRONZE",7,5,0,1
5517,"BRONZE",11,12,0,1
5518,"BRONZE",11,15,1,1
5519,"BRONZE",6,7,0,1
5520,"BRONZE",5,2,0,1
5521,"BRONZE",4,5,0,1
5522,"BRONZE",6,4,1,1
5523,"BRONZE",6,6,0,1
5524,"BRONZE",4,2,0,1
5525,"BRONZE",9,17,0,1
5526,"BRONZE",11,16,1,1
5527,"BRONZE",2,3,0,1
5528,"BRONZE",9,13,0,1
5529,"BRONZE",6,6,0,1
5530,"BRONZE",4,8,0,1
5531,"BRONZE",10,18,0,1
5532,"BRONZE",9,11,0,1
5533,"BRONZE",3,4,0,1
5534,"BRONZE",5,5,0,1
5535,"BRONZE",9,15,0,1
5536,"BRONZE",3,5,0,1
5537,"BRONZE",19,29,0,1
5538,"BRONZE",8,4,0,1
5539,"BRONZE",3,3,0,1
5540,"BRONZE",5,7,0,1
5541,"BRONZE",5,12,0,1
5542,"BRONZE",3,5,0,1
5543,"BRONZE",3,4,0,2
5544,"BRONZE",3,8,0,2
5545,"BRONZE",7,11,0,2
5546,"BRONZE",3,6,0,2
5547,"BRONZE",6,6,0,2
5548,"BRONZE",6,14,0,2
5549,"BRONZE",5,6,0,2
5550,"BRONZE",3,4,0,2
5551,"BRONZE",4,8,0,2
5552,"BRONZE",2,5,0,2
5553,"BRONZE",5,5,0,2
5554,"BRONZE",5,10,0,2
5555,"BRONZE",3,2,0,2
5556,"BRONZE",4,4,0,2
5557,"BRONZE",3,3,0,2
5558,"BRONZE",4,8,0,2
5559,"BRONZE",5,12,0,2
5560,"BRONZE",5,5,0,2
5561,"BRONZE",8,3,0,2
5562,"BRONZE",3,2,0,2
5563,"BRONZE",4,9,0,2
5564,"BRONZE",3,6,0,2
5565,"BRONZE",7,9,0,2
5566,"BRONZE",3,6,1,2
5567,"BRONZE",3,3,0,2
5568,"BRONZE",4,4,0,2
5569,"BRONZE",3,5,0,2
5570,"BRONZE",3,4,0,2
5571,"BRONZE",5,8,0,2
5572,"BRONZE",4,5,0,2
5573,"BRONZE",3,2,0,2
5574,"BRONZE",2,3,0,2
5575,"BRONZE",7,6,0,2
5576,"BRONZE",10,22,0,2
5577,"BRONZE",3,5,0,2
5578,"BRONZE",5,13,0,2
5579,"BRONZE",3,5,0,2
5580,"BRONZE",3,5,0,2
5581,"BRONZE",2,3,0,2
5582,"BRONZE",4,9,0,2
5583,"BRONZE",11,14,0,2
5584,"BRONZE",5,9,0,2
5585,"BRONZE",5,6,0,2
5586,"BRONZE",2,6,0,2
5587,"BRONZE",4,6,0,2
5588,"BRONZE",2,5,0,2
5589,"BRONZE",3,6,0,2
5590,"BRONZE",4,3,0,2
5591,"BRONZE",3,7,0,2
5592,"BRONZE",4,2,0,2
5593,"BRONZE",7,5,0,2
5594,"BRONZE",6,8,0,2
5595,"BRONZE",3,2,0,2
5596,"BRONZE",6,12,0,2
5597,"BRONZE",5,9,0,2
5598,"BRONZE",4,6,0,2
5599,"BRONZE",3,4,0,2
5600,"BRONZE",3,2,0,2
5601,"BRONZE",3,6,0,2
5602,"BRONZE",3,4,0,2
5603,"BRONZE",2,5,0,2
5604,"BRONZE",7,11,0,2
5605,"BRONZE",4,5,0,2
5606,"BRONZE",4,4,0,2
5607,"BRONZE",3,4,0,2
5608,"BRONZE",3,6,1,2
5609,"BRONZE",9,16,0,2
5610,"BRONZE",3,2,0,2
5611,"BRONZE",10,16,0,2
5612,"BRONZE",4,10,0,2
5613,"BRONZE",7,8,0,2
5614,"BRONZE",2,4,0,2
5615,"BRONZE",2,4,0,2
5616,"BRONZE",4,2,0,2
5617,"BRONZE",11,14,0,2
5618,"BRONZE",3,6,0,2
5619,"BRONZE",10,16,0,2
5620,"BRONZE",4,1,0,2
5621,"BRONZE",7,9,0,2
5622,"BRONZE",5,8,0,2
5623,"BRONZE",3,4,0,2
5624,"BRONZE",3,2,0,2
5625,"BRONZE",5,7,0,2
5626,"BRONZE",2,7,0,2
5627,"BRONZE",6,8,1,2
5628,"BRONZE",2,4,0,2
5629,"BRONZE",5,10,0,2
5630,"BRONZE",3,6,0,2
5631,"BRONZE",4,1,0,2
5632,"BRONZE",12,15,1,2
5633,"BRONZE",6,6,0,2
5634,"BRONZE",3,5,1,2
5635,"BRONZE",2,3,0,2
5636,"BRONZE",3,7,0,2
5637,"BRONZE",3,6,0,2
5638,"BRONZE",4,7,0,2
5639,"BRONZE",4,3,0,2
5640,"BRONZE",8,9,0,2
5641,"BRONZE",9,16,0,2
5642,"BRONZE",4,5,0,2
5643,"BRONZE",5,5,0,2
5644,"BRONZE",9,14,1,2
5645,"BRONZE",3,6,0,2
5646,"BRONZE",4,2,0,2
5647,"BRONZE",4,4,0,2
5648,"BRONZE",5,0,0,2
5649,"BRONZE",3,6,0,2
5650,"BRONZE",4,8,0,2
5651,"BRONZE",9,14,0,2
5652,"BRONZE",5,14,0,2
5653,"BRONZE",3,2,0,2
5654,"BRONZE",2,3,1,2
5655,"BRONZE",3,4,0,2
5656,"BRONZE",2,4,0,2
5657,"BRONZE",4,5,0,2
5658,"BRONZE",4,8,0,2
5659,"BRONZE",6,8,0,2
5660,"BRONZE",2,3,0,2
5661,"BRONZE",6,3,0,2
5662,"BRONZE",10,11,0,2
5663,"BRONZE",5,5,0,2
5664,"BRONZE",10,14,0,2
5665,"BRONZE",2,3,0,2
5666,"BRONZE",3,5,0,2
5667,"BRONZE",3,2,0,2
5668,"BRONZE",6,8,0,2
5669,"BRONZE",4,4,0,2
5670,"BRONZE",2,5,0,2
5671,"BRONZE",4,5,0,2
5672,"BRONZE",6,8,0,2
5673,"BRONZE",4,2,0,2
5674,"BRONZE",3,3,0,2
5675,"BRONZE",6,8,0,2
5676,"BRONZE",6,12,0,2
5677,"BRONZE",2,4,0,2
5678,"BRONZE",2,3,0,2
5679,"BRONZE",3,6,0,2
5680,"BRONZE",4,3,0,2
5681,"BRONZE",7,11,0,2
5682,"BRONZE",3,3,0,2
5683,"BRONZE",3,2,0,2
5684,"BRONZE",2,3,0,2
5685,"BRONZE",4,10,0,2
5686,"BRONZE",5,11,0,2
5687,"BRONZE",3,2,0,2
5688,"BRONZE",4,2,0,2
5689,"BRONZE",5,9,0,2
5690,"BRONZE",5,7,0,2
5691,"BRONZE",5,5,0,2
5692,"BRONZE",3,4,0,2
5693,"BRONZE",4,5,0,2
5694,"BRONZE",4,6,0,2
5695,"BRONZE",6,12,0,2
5696,"BRONZE",2,3,0,2
5697,"BRONZE",5,5,0,2
5698,"BRONZE",2,3,0,2
5699,"BRONZE",5,3,1,2
5700,"BRONZE",2,4,0,2
5701,"BRONZE",7,10,0,2
5702,"BRONZE",6,12,0,2
5703,"BRONZE",11,14,0,2
5704,"BRONZE",7,3,0,2
5705,"BRONZE",4,5,0,2
5706,"BRONZE",3,2,0,2
5707,"BRONZE",10,10,0,2
5708,"BRONZE",4,7,0,2
5709,"BRONZE",2,6,0,2
5710,"BRONZE",5,12,0,2
5711,"BRONZE",4,4,0,2
5712,"BRONZE",5,5,0,2
5713,"BRONZE",3,3,0,2
5714,"BRONZE",6,11,0,2
5715,"BRONZE",2,7,0,2
5716,"BRONZE",4,6,0,2
5717,"BRONZE",3,5,0,2
5718,"BRONZE",6,4,0,2
5719,"BRONZE",6,14,0,2
5720,"BRONZE",3,4,0,2
5721,"BRONZE",5,11,0,2
5722,"BRONZE",19,40,0,2
5723,"BRONZE",3,2,0,2
5724,"BRONZE",4,6,0,2
5725,"BRONZE",4,7,0,2
5726,"BRONZE",4,6,0,2
5727,"BRONZE",4,4,0,2
5728,"BRONZE",5,3,0,2
5729,"BRONZE",6,7,0,2
5730,"BRONZE",6,13,0,2
5731,"BRONZE",5,5,0,2
5732,"BRONZE",4,6,0,2
5733,"BRONZE",7,11,0,2
5734,"BRONZE",2,4,0,2
5735,"BRONZE",3,5,0,2
5736,"BRONZE",3,8,0,2
5737,"BRONZE",4,3,0,2
5738,"BRONZE",3,2,0,2
5739,"BRONZE",5,9,0,2
5740,"BRONZE",9,20,0,2
5741,"BRONZE",3,2,0,2
5742,"BRONZE",2,3,0,2
5743,"BRONZE",6,6,0,2
5744,"BRONZE",4,4,0,2
5745,"BRONZE",4,1,0,2
5746,"BRONZE",3,5,0,2
5747,"BRONZE",4,5,0,2
5748,"BRONZE",2,5,0,3
5749,"BRONZE",3,4,0,3
5750,"BRONZE",3,3,0,3
5751,"BRONZE",3,5,0,3
5752,"BRONZE",2,3,0,3
5753,"BRONZE",1,6,0,3
5754,"BRONZE",7,23,0,3
5755,"BRONZE",6,13,0,3
5756,"BRONZE",11,25,0,3
5757,"BRONZE",3,4,0,3
5758,"BRONZE",5,10,0,3
5759,"BRONZE",3,2,0,3
5760,"BRONZE",3,7,0,3
5761,"BRONZE",3,2,0,3
5762,"BRONZE",3,2,0,3
5763,"BRONZE",2,5,0,3
5764,"BRONZE",2,4,0,3
5765,"BRONZE",4,6,0,3
5766,"BRONZE",6,8,0,3
5767,"BRONZE",5,22,0,3
5768,"BRONZE",5,5,0,3
5769,"BRONZE",6,10,0,3
5770,"BRONZE",9,10,0,3
5771,"BRONZE",4,5,0,3
5772,"BRONZE",1,4,0,3
5773,"BRONZE",4,2,0,3
5774,"BRONZE",3,3,0,3
5775,"BRONZE",4,2,0,3
5776,"BRONZE",4,6,0,3
5777,"BRONZE",3,2,0,3
5778,"BRONZE",3,6,0,3
5779,"BRONZE",12,16,0,3
5780,"BRONZE",5,11,0,3
5781,"BRONZE",4,4,0,3
5782,"BRONZE",6,9,0,3
5783,"BRONZE",3,5,0,3
5784,"BRONZE",2,6,0,3
5785,"BRONZE",3,3,0,3
5786,"BRONZE",1,4,0,3
5787,"BRONZE",3,5,0,3
5788,"BRONZE",2,5,1,3
5789,"BRONZE",5,3,0,3
5790,"BRONZE",2,7,0,3
5791,"BRONZE",2,3,0,3
5792,"BRONZE",2,4,0,3
5793,"BRONZE",4,4,0,3
5794,"BRONZE",3,4,1,3
5795,"BRONZE",3,4,0,3
5796,"BRONZE",6,6,0,3
5797,"BRONZE",3,7,0,3
5798,"BRONZE",4,6,0,3
5799,"BRONZE",4,10,0,3
5800,"BRONZE",3,3,0,3
5801,"BRONZE",3,2,0,3
5802,"BRONZE",2,5,0,3
5803,"BRONZE",3,7,0,3
5804,"BRONZE",3,4,1,3
5805,"BRONZE",3,5,0,3
5806,"BRONZE",3,3,0,3
5807,"BRONZE",3,6,0,3
5808,"BRONZE",3,2,0,3
5809,"BRONZE",3,4,0,3
5810,"BRONZE",3,2,0,3
5811,"BRONZE",3,6,0,3
5812,"BRONZE",2,4,0,3
5813,"BRONZE",2,3,0,3
5814,"BRONZE",3,3,0,3
5815,"BRONZE",5,2,0,3
5816,"BRONZE",3,2,0,3
5817,"BRONZE",4,7,0,3
5818,"BRONZE",4,9,0,3
5819,"BRONZE",2,3,0,3
5820,"BRONZE",6,18,0,3
5821,"BRONZE",5,3,0,3
5822,"BRONZE",4,7,0,3
5823,"BRONZE",3,3,0,3
5824,"BRONZE",3,4,0,3
5825,"BRONZE",3,3,0,3
5826,"BRONZE",4,9,0,3
5827,"BRONZE",2,5,1,3
5828,"BRONZE",2,6,0,3
5829,"BRONZE",3,2,0,3
5830,"BRONZE",4,2,0,3
5831,"BRONZE",4,5,0,3
5832,"BRONZE",3,5,0,3
5833,"BRONZE",2,7,0,3
5834,"BRONZE",3,7,0,3
5835,"BRONZE",3,7,0,3
5836,"BRONZE",4,6,0,3
5837,"BRONZE",3,5,0,3
5838,"BRONZE",3,5,0,3
5839,"BRONZE",5,9,0,3
5840,"BRONZE",2,4,1,3
5841,"BRONZE",11,26,0,3
5842,"BRONZE",2,4,0,3
5843,"BRONZE",4,3,0,3
5844,"BRONZE",3,3,0,3
5845,"BRONZE",6,10,0,3
5846,"BRONZE",5,20,0,3
5847,"BRONZE",4,2,0,3
5848,"BRONZE",3,3,0,3
5849,"BRONZE",3,2,0,3
5850,"BRONZE",4,3,0,3
5851,"BRONZE",3,2,0,3
5852,"BRONZE",5,8,0,3
5853,"BRONZE",3,3,0,3
5854,"BRONZE",2,3,0,3
5855,"BRONZE",4,5,0,3
5856,"BRONZE",2,6,0,3
5857,"BRONZE",4,8,1,3
5858,"BRONZE",4,2,0,3
5859,"BRONZE",2,3,0,3
5860,"BRONZE",2,3,0,3
5861,"BRONZE",2,3,0,3
5862,"BRONZE",2,4,1,3
5863,"BRONZE",3,2,0,3
5864,"BRONZE",4,6,0,3
5865,"BRONZE",2,3,0,3
5866,"BRONZE",5,15,0,3
5867,"BRONZE",3,2,1,3
5868,"BRONZE",2,5,0,3
5869,"BRONZE",3,3,0,3
5870,"BRONZE",6,11,0,3
5871,"BRONZE",2,4,0,3
5872,"BRONZE",2,3,0,3
5873,"BRONZE",2,3,0,3
5874,"BRONZE",4,4,0,3
5875,"BRONZE",6,10,0,3
5876,"BRONZE",2,3,0,3
5877,"BRONZE",3,3,0,3
5878,"BRONZE",2,3,0,3
5879,"BRONZE",5,12,0,3
5880,"BRONZE",2,3,0,3
5881,"BRONZE",3,3,0,3
5882,"BRONZE",2,3,0,3
5883,"BRONZE",4,9,0,3
5884,"BRONZE",2,4,0,3
5885,"BRONZE",2,3,0,3
5886,"BRONZE",6,14,0,3
5887,"BRONZE",5,3,0,3
5888,"BRONZE",4,2,0,3
5889,"BRONZE",5,9,0,3
5890,"BRONZE",2,4,0,3
5891,"BRONZE",3,4,0,3
5892,"BRONZE",2,3,0,3
5893,"BRONZE",5,11,0,3
5894,"BRONZE",2,4,0,3
5895,"BRONZE",3,2,0,3
5896,"BRONZE",4,9,0,3
5897,"BRONZE",2,3,0,3
5898,"BRONZE",4,2,0,3
5899,"BRONZE",2,5,0,3
5900,"BRONZE",6,4,0,3
5901,"BRONZE",2,5,0,3
5902,"BRONZE",2,3,0,3
5903,"BRONZE",3,2,0,3
5904,"BRONZE",4,4,0,3
5905,"BRONZE",4,5,0,3
5906,"BRONZE",3,2,0,3
5907,"BRONZE",2,5,0,3
5908,"BRONZE",4,1,0,3
5909,"BRONZE",4,13,0,3
5910,"BRONZE",6,8,0,3
5911,"BRONZE",3,4,0,3
5912,"BRONZE",3,3,0,3
5913,"BRONZE",6,8,0,3
5914,"BRONZE",4,1,1,3
5915,"BRONZE",2,4,0,3
5916,"BRONZE",2,3,0,3
5917,"BRONZE",5,11,0,3
5918,"BRONZE",3,3,0,3
5919,"BRONZE",2,3,0,3
5920,"BRONZE",5,7,0,3
5921,"BRONZE",4,5,0,3
5922,"BRONZE",5,4,0,3
5923,"BRONZE",1,4,0,3
5924,"BRONZE",4,7,0,3
5925,"BRONZE",2,4,0,3
5926,"BRONZE",4,2,0,3
5927,"BRONZE",3,9,0,3
5928,"BRONZE",6,9,1,3
5929,"BRONZE",4,6,0,3
5930,"BRONZE",2,4,0,3
5931,"BRONZE",3,4,0,3
5932,"BRONZE",2,4,0,3
5933,"BRONZE",5,6,0,3
5934,"BRONZE",3,18,0,3
5935,"BRONZE",4,7,0,3
5936,"BRONZE",3,4,0,3
5937,"BRONZE",3,3,0,3
5938,"BRONZE",7,9,0,3
5939,"BRONZE",1,4,0,3
5940,"BRONZE",3,5,0,3
5941,"BRONZE",2,3,0,3
5942,"BRONZE",5,2,0,3
5943,"BRONZE",4,5,0,3
5944,"BRONZE",3,11,0,3
5945,"BRONZE",3,4,0,3
5946,"BRONZE",2,3,0,3
5947,"BRONZE",4,4,0,3
5948,"BRONZE",3,5,0,3
5949,"BRONZE",2,4,0,3
5950,"BRONZE",5,6,0,3
5951,"BRONZE",4,10,0,3
5952,"BRONZE",4,6,0,3
5953,"BRONZE",3,8,0,4
5954,"BRONZE",2,7,0,4
5955,"BRONZE",5,4,0,4
5956,"BRONZE",2,4,0,4
5957,"BRONZE",3,8,0,4
5958,"BRONZE",3,4,0,4
5959,"BRONZE",2,7,1,4
5960,"BRONZE",3,3,0,4
5961,"BRONZE",2,4,0,4
5962,"BRONZE",3,7,0,4
5963,"BRONZE",2,3,0,4
5964,"BRONZE",2,5,1,4
5965,"BRONZE",2,4,1,4
5966,"BRONZE",3,2,0,4
5967,"BRONZE",4,7,0,4
5968,"BRONZE",2,9,0,4
5969,"BRONZE",3,7,1,4
5970,"BRONZE",2,3,0,4
5971,"BRONZE",3,4,0,4
5972,"BRONZE",2,5,0,4
5973,"BRONZE",4,5,0,4
5974,"BRONZE",3,5,0,4
5975,"BRONZE",3,9,0,4
5976,"BRONZE",2,4,0,4
5977,"BRONZE",1,4,1,4
5978,"BRONZE",2,3,1,4
5979,"BRONZE",3,8,0,4
5980,"BRONZE",5,11,0,4
5981,"BRONZE",2,11,0,4
5982,"BRONZE",5,12,0,4
5983,"BRONZE",1,6,0,4
5984,"BRONZE",3,2,0,4
5985,"BRONZE",3,7,0,4
5986,"BRONZE",2,3,1,4
5987,"BRONZE",3,7,0,4
5988,"BRONZE",2,4,0,4
5989,"BRONZE",2,5,0,4
5990,"BRONZE",2,4,0,4
5991,"BRONZE",2,4,0,4
5992,"BRONZE",2,6,0,4
5993,"BRONZE",3,4,1,4
5994,"BRONZE",3,5,0,4
5995,"BRONZE",4,15,0,4
5996,"BRONZE",5,5,0,4
5997,"BRONZE",3,2,0,4
5998,"BRONZE",3,2,0,4
5999,"BRONZE",3,2,0,4
6000,"BRONZE",2,9,1,4
6001,"BRONZE",1,4,0,4
6002,"BRONZE",2,13,0,4
6003,"BRONZE",3,13,0,4
6004,"BRONZE",3,7,0,4
6005,"BRONZE",1,4,0,4
6006,"BRONZE",1,5,0,4
6007,"BRONZE",2,4,0,4
6008,"BRONZE",3,9,0,4
6009,"BRONZE",3,13,0,4
6010,"BRONZE",3,4,0,4
6011,"BRONZE",1,5,0,4
6012,"BRONZE",3,4,0,4
6013,"BRONZE",2,4,0,4
6014,"BRONZE",2,4,0,4
6015,"BRONZE",2,10,0,4
6016,"BRONZE",3,2,1,4
6017,"BRONZE",3,10,1,4
6018,"BRONZE",2,11,0,4
6019,"BRONZE",2,3,0,4
6020,"BRONZE",1,4,0,4
6021,"BRONZE",2,3,0,4
6022,"BRONZE",4,12,0,4
6023,"BRONZE",2,4,0,4
6024,"BRONZE",2,5,0,4
6025,"BRONZE",3,2,1,4
6026,"BRONZE",3,4,0,4
6027,"BRONZE",2,4,1,4
6028,"BRONZE",1,6,0,4
6029,"BRONZE",3,6,0,4
6030,"BRONZE",3,7,0,4
6031,"BRONZE",6,15,1,4
6032,"BRONZE",3,4,0,4
6033,"BRONZE",1,4,0,4
6034,"BRONZE",6,14,0,4
6035,"BRONZE",3,6,0,4
6036,"BRONZE",2,9,0,4
6037,"BRONZE",1,4,1,4
6038,"BRONZE",2,3,0,4
6039,"BRONZE",4,13,1,4
6040,"BRONZE",3,3,0,4
6041,"BRONZE",1,4,0,4
6042,"BRONZE",2,3,0,4
6043,"BRONZE",3,5,0,4
6044,"BRONZE",2,4,0,4
6045,"BRONZE",2,6,0,4
6046,"BRONZE",2,6,0,4
6047,"BRONZE",2,5,0,4
6048,"BRONZE",2,4,0,4
6049,"BRONZE",3,2,0,4
6050,"BRONZE",2,4,0,4
6051,"BRONZE",2,4,0,4
6052,"BRONZE",3,8,1,4
6053,"BRONZE",2,3,0,4
6054,"BRONZE",3,6,0,4
6055,"BRONZE",3,7,0,4
6056,"BRONZE",3,3,0,4
6057,"BRONZE",2,7,0,4
6058,"BRONZE",3,5,0,4
6059,"BRONZE",1,5,1,4
6060,"BRONZE",4,7,0,4
6061,"BRONZE",2,4,0,4
6062,"BRONZE",3,4,0,4
6063,"BRONZE",3,3,0,4
6064,"BRONZE",2,3,0,4
6065,"BRONZE",5,7,0,4
6066,"BRONZE",3,2,0,4
6067,"BRONZE",5,9,0,4
6068,"BRONZE",3,2,0,4
6069,"BRONZE",2,8,0,4
6070,"BRONZE",5,10,0,4
6071,"BRONZE",2,5,0,4
6072,"BRONZE",3,4,0,4
6073,"BRONZE",3,3,0,4
6074,"BRONZE",2,5,1,4
6075,"BRONZE",3,2,0,4
6076,"BRONZE",4,2,0,4
6077,"BRONZE",3,4,0,4
6078,"BRONZE",1,7,0,4
6079,"BRONZE",1,4,0,4
6080,"BRONZE",3,3,0,4
6081,"BRONZE",2,7,0,4
6082,"BRONZE",3,4,0,4
6083,"BRONZE",2,4,1,4
6084,"BRONZE",3,6,0,4
6085,"BRONZE",2,3,0,4
6086,"BRONZE",2,4,0,4
6087,"BRONZE",1,4,0,4
6088,"BRONZE",3,4,0,4
6089,"BRONZE",1,4,0,4
6090,"BRONZE",2,11,0,4
6091,"BRONZE",5,12,0,4
6092,"BRONZE",5,11,0,4
6093,"BRONZE",2,4,0,4
6094,"BRONZE",8,25,0,4
6095,"BRONZE",1,5,1,4
6096,"BRONZE",2,3,0,4
6097,"BRONZE",5,17,0,4
6098,"BRONZE",5,11,0,4
6099,"BRONZE",4,1,0,4
6100,"BRONZE",3,5,0,4
6101,"BRONZE",1,5,0,4
6102,"BRONZE",2,3,0,4
6103,"BRONZE",3,3,0,4
6104,"BRONZE",3,6,0,4
6105,"BRONZE",5,11,0,4
6106,"BRONZE",2,4,1,4
6107,"BRONZE",4,7,0,4
6108,"BRONZE",3,6,1,4
6109,"BRONZE",2,4,0,4
6110,"BRONZE",2,5,0,4
6111,"BRONZE",3,4,0,4
6112,"BRONZE",3,3,0,4
6113,"BRONZE",3,3,0,4
6114,"BRONZE",2,5,0,4
